,_id,id_str,username,created_at,tweet,retweet_count,place,location,clean_tweets,len,Sentiment
424,5f4f190a9635f2d65d22125a,1301007226312765441,SCarolinaPG,Wed Sep 02 04:01:08 +0000 2020,RT @dcawad: Mañana! #DemandaPorSanturbán,0,,,dcawad ma ana demandaporsanturb n,33,0
425,5f4f190b9635f2d65d22125c,1301007230339289088,JLH01590443,Wed Sep 02 04:01:09 +0000 2020,"RT @DeniseDresserG: Quiero vivir en el país que @lopezobrador_ describió en #SegundoInforme: justicia para el pobre, castigo para todo culp…",0,,,denisedresserg quiero vivir pa s lopezobrador describi segundoinforme justicia pobre castigo culp,97,0
426,5f4f190b9635f2d65d22125e,1301007233703129094,hurricaneballad,Wed Sep 02 04:01:10 +0000 2020,"RT @actrices_arg: #NoAlAcuerdoPorcinoConChina #BastaDeFalsasSoluciones
De concretarse el acuerdo de megafactorias porcinas con China, el im…",0,,,actrices arg noalacuerdoporcinoconchina bastadefalsassoluciones ncretarse acuerdo megafactorias porcinas n china im,115,0
427,5f4f190c9635f2d65d221260,1301007235116564480,noticias_tierra,Wed Sep 02 04:01:11 +0000 2020,Los ataques a los paraísos ecológicos de Brasil amenazan la #biodiversidad Vía @noticias_tierra… https://t.co/F4hjLnOpdM,0,,Alemania,ataques sos l gi s brasil amenazan biodiversidad v noticias tierra s t f hjlnopdm,81,0
428,5f4f190d9635f2d65d221262,1301007241370312704,JUANPSOTO,Wed Sep 02 04:01:12 +0000 2020,"RT @donadolforivas: Todos estos congresistas votaron en contra se sacar el mico del Fracking de la Ley de Regalías.

Ciudadanos, a estos co…",0,,"Bogotá, D.C., Colombia",donadolforivas ngresistas votaron ntra sacar fracking ley regal as ciudadanos,77,0
429,5f4f190e9635f2d65d221264,1301007244390141952,TristeCoso,Wed Sep 02 04:01:13 +0000 2020,"RT @97H4NSE: ¿sientes que tu días están aburridos? no te preocupes, puedes comenzar a stanear a uno de los grupos más buenos de la industri…",0,,,h nse sientes d as est n aburridos preocupes puedes menzar stanear grupos m s buenos industri,93,0
430,5f4f19109635f2d65d221266,1301007251847733248,NicolsMejaSure1,Wed Sep 02 04:01:15 +0000 2020,"@pedro718041861 @DaniloMedina @GobiernoDanilo @MiguelVargasM @RodrigMarchena China es la fábrica del mundo, Estados… https://t.co/8wu0QjzAOA",0,,"Medellín, Colombia",pedro danilomedina gobiernodanilo miguelvargasm rodrigmarchena china f brica mundo s t wu qjzaoa,96,0
431,5f4f19109635f2d65d221268,1301007252330078208,Queta80731487,Wed Sep 02 04:01:15 +0000 2020,"RT @ValeriaMoy: ""Por convicción hemos decidido cuidar el medio ambiente"" dice el presidente López Obrador. Esta sí me sorprendió. ¿Ha visto…",0,,,valeriamoy nvicci n decidido cuidar medio ambiente dice presidente l pez obrador s sorprendi visto,98,0
432,5f4f19109635f2d65d22126a,1301007254494359552,ELSABRO16717122,Wed Sep 02 04:01:15 +0000 2020,"@AristeguiOnline JAJAJAJAJA 

PERO  QUE  NO  VEEN  QUE  
UN  25%   DE  MEXICO  
NO  TIENE   AGUA   POTABLE
Y  TIENE… https://t.co/inbOlzo0zt",0,,,aristeguionline jajajajaja veen mexico agua potable s t inbolzo zt,66,0
433,5f4f19129635f2d65d22126c,1301007260106272768,Yep1803,Wed Sep 02 04:01:17 +0000 2020,"RT @Tati_Ramirez: Que peligro es ser joven, niño, mujer, campesino, afro, indígena, profe, sindicalista, líder social, tiburón, selva, bosq…",0,,,tati ramirez peligro ser joven mujer campesino afro ind gena profe sindicalista l der social tibur n selva bosq,111,1
434,5f4f1d557cd826d4beca93ee,1301011836989366273,davitia16,Wed Sep 02 04:19:28 +0000 2020,RT @GrupoT21: 🌎 El #COVIDー19 cambió el mundo y la Nueva Normalidad presenta retos y oportunidades interesantes para las empresas de cualqui…,0,,Mexico,grupot covid cambi mundo nueva normalidad presenta retos opo unidades interesantes empresas cualqui,99,0
435,5f4f1d557cd826d4beca93f0,1301011837492826112,KarenTerronesE,Wed Sep 02 04:19:28 +0000 2020,"RT @frasalazar: Después de tres larguísimos meses, hoy es #MartesdeChamba y te traigo 14 vacantes de todas las áreas dentro de la industria…",0,,Estado de México.,frasalazar despu s tres largu simos meses hoy ma esdechamba traigo vacantes todas reas dentro industria,103,0
